Temp,Humd,Label
25.101628310574366,42.59047484399615,1
24.694756386049757,42.93608152005696,1
3.1797448489551536,87.7225214852659,0
98.01976029068265,29.561366767289478,0
25.99358548818419,43.20526062006558,1
87.9839412946624,64.9203514664039,0
25.208917564725372,41.52165015524521,1
25.154349563191296,42.21933038614218,1
24.928725443468625,42.06387776506069,1
24.77499289758703,41.66848348810482,1
25.19041485540032,41.98879038438464,1
26.399907691638916,42.3573481008187,1
26.04185981175311,42.2466543924789,1
26.212174564856053,42.07316656777321,1
32.22172783797069,17.142490893950413,0
25.898041402558135,42.16673939011906,1
25.890246426758473,41.988230617432144,1
25.657659218676105,42.41248142950508,1
25.776734589657718,41.86461407726374,1
25.821806513785198,41.611001127283075,1
25.131558483095866,110.5318029640801,0
25.542305471224903,41.89245062623167,1
25.55283523328622,42.08734716392449,1
25.77826800959124,41.981564568236585,1
26.131600938048205,42.23522069669974,1
55.97025520211909,136.2850611242242,0
25.985063610472114,42.132755730133546,1
26.187685158698095,41.97456389223288,1
26.174992926575705,41.700587280162146,1
26.192001639923387,41.6109458483122,1
26.386943517524735,41.91336421535726,1
134.53249623044235,95.69579115372142,0
25.032317086948613,42.349876641214465,1
24.968810514319255,41.674128137218155,1
24.741432360280548,41.74875413066686,1
24.817856889594175,42.19896209126574,1
24.826573210479992,42.02237549910038,1
2.3328202769862334,147.65981613596773,0
25.027011873372714,41.635155733853594,1
24.61263416561041,42.17700013245405,1
68.21299194836617,147.8534454382525,0
25.113112749975286,42.21148049488092,1
24.906757770984314,40.71101814457072,1
43.400656140432574,-0.4571894322659761,0
26.34632833669358,40.527162572582995,1
25.486349557477045,41.127705416394726,1
25.251387267498842,40.97193947686551,1
134.74104359398194,50.0823574241573,0
68.94640579642149,148.0140413512269,0
25.17144636342856,41.08031102104304,1
24.596085081937098,40.696209135670934,1
25.0466661991959,40.58251391748464,1
25.27535329646091,41.03664504420774,1
128.89050737338994,20.417454083971045,0
24.701215135651925,41.390276426215706,1
24.644107961769407,40.56647478202789,1
25.086726386437707,44.379147913736695,1
51.2233075426347,84.5697770090873,0
24.913538686498878,44.33720867985958,1
81.165447915963,135.80544091946595,0
24.57022642631828,44.0362989273533,1
24.659707491240848,44.06884341451197,1
25.864336748059863,43.16659244251997,1
25.513845057699058,42.9876564703235,1
25.39473383274106,46.41707933559572,1
24.79360679752697,45.61012061700377,1
25.33171399580617,46.418159417508505,1
24.61663858041942,46.28054913719468,1
24.920303961444084,45.78530297031166,1
24.6094844301183,45.257835378939824,1
24.712660323264867,44.52775465182648,1
26.17742637173978,45.02090902246315,1
139.61986287901425,62.44447816479881,0
26.268929367137456,45.42911658035206,1
25.83872355530505,44.58931854585929,1
148.028213002272,43.987584101611766,0
25.821163884497338,43.87499235350099,1
77.54170963471444,65.34908697364764,0
26.004333426193497,43.68055015260745,1
149.40728909955712,77.69161840162418,0
26.437424081633907,43.770929958787896,1
25.756973379049366,44.34280175417591,1
26.0318707568364,44.41926400345346,1
125.31905389296742,101.24263777884683,0
26.46094584769051,44.34764137514197,1
26.330975314136637,43.83806211873036,1
30.464500709847538,90.68140325795456,0
61.67071618408731,47.27199203116826,0
25.83011425469372,43.33453967968965,1
26.367034579782352,43.44297558726864,1
26.251511048453825,43.0180396357047,1
26.168146173210246,42.76278147296636,1
25.725341762810473,43.47919858728586,1
25.919552663590036,42.717561611801315,1
6.247418089689696,90.30821462439384,0
143.95361473859768,95.84688933117262,0
25.93336962460007,42.978473228844564,1
25.541912480651842,43.317257408685585,1
25.891558551966618,42.64405482138613,1
63.505654388442316,62.89087275931824,0
26.448273039181544,43.470340090939395,1
26.32817251588205,41.79548340407008,1
26.494061733144868,41.90344374400356,1
26.420997579714495,41.60796443561835,1
25.82484530838148,41.54738173424277,1
33.23120226577305,19.971106271160924,0
25.95882144132175,41.67978281282048,1
26.053962162365785,42.41148596784015,1
25.615106598994803,41.50864263173857,1
25.82930894665041,41.74727490384381,1
26.04971254720167,41.87590871576211,1
53.99989471049634,26.953311312258823,0
25.845326677024705,42.30625526341795,1
143.32289374512158,31.642596650884368,0
25.68669007891176,41.95296078991272,1
25.6668914283017,41.675060129721686,1
26.105067547022646,42.05258466181995,1
25.627934953675616,42.036325691992324,1
26.165057274295403,42.43847220621088,1
147.1103226981686,45.448931906003715,0
26.009682766850254,41.59478600209837,1
134.33857270817379,64.72785171073306,0
51.54523408140011,18.801427106156872,0
25.831926203623723,42.249828179260454,1
26.033381883180837,42.4523149867241,1
25.84280891493949,41.00521955089085,1
121.65228621158575,135.30066847550324,0
26.190452265536834,41.30253853461941,1
25.73288010655064,41.44699188043992,1
25.970928449749927,41.28490319439587,1
26.185452886095007,40.78526152450656,1
25.85317924316697,41.489194203741626,1
25.724278815455367,41.132236191549175,1
26.368267933273543,40.750202916357466,1
26.45867257434773,40.91230771394522,1
25.969481619673765,41.332690658959784,1
26.00331158539022,41.09124827164301,1
26.01333534529008,41.371415217975006,1
26.10204306200448,41.02803599880157,1
25.59678093230431,41.43494071728351,1
25.993315427457382,40.743177033672374,1
25.827865244749244,40.61510651601335,1
5.54930191345615,120.68675615737011,0
25.59980201249706,40.918674241868715,1
135.30832291295079,144.53312822194937,0
25.89428603550578,41.03840934889082,1
26.067781708938448,41.1656075739187,1
25.71719349827394,41.0791419369524,1
25.671470197585894,41.21689477843943,1
25.95039563387928,40.933199503982614,1
25.60400417330265,40.87095198668843,1
26.380556969445497,41.31430304004383,1
26.13579156781166,40.738400341483285,1
26.04786432575085,40.88506748292487,1
26.448026429991543,40.99819061358668,1
25.93418866734577,41.19106650103466,1
25.73348654130264,40.53001471529278,1
26.28011515942847,40.651271026889255,1
26.492089086171866,40.993291009062,1
25.58884133522214,41.29633523263345,1
25.789670442896924,40.590848797082785,1
25.857826830241166,41.287748620531424,1
25.826697571028312,41.28415019475645,1
25.906171783344146,40.73907267375521,1
50.68919026040628,122.54800995791773,0
6.9396828775513395,0.5987886598052622,0
88.5415141036684,69.57521526036122,0
26.446732606777644,41.39754286070061,1
25.952210013495172,41.29441885761469,1
25.87311016199384,41.29524105457435,1
26.274569035631153,41.45565133508587,1
25.743128576538837,39.56482151646655,1
26.407033633090368,40.3965126416517,1
26.311647590224727,39.977042484883675,1
26.019660622658634,39.513678090668506,1
145.95199278347354,74.96326910252722,0
26.13360618590104,40.29651550317371,1
25.742926087728033,39.96288134286549,1
25.716108757728893,40.42598501056777,1
25.750443922561992,40.01145378700362,1
25.74779220847543,39.9372563252809,1
25.890359531112768,39.903615254795454,1
26.21919297245528,40.36314921040207,1
26.405160693577972,40.09545268571935,1
26.28649669304916,39.61139030495754,1
26.442588752079505,41.05590652767029,0
25.999936502378826,39.59296551541876,1
5.425000793487557,104.96055071810235,0
26.262136309667355,39.915318526878295,1
26.344545255756326,40.40618506065392,1
25.89408075408486,40.03179811869051,1
25.952277361435808,39.90353539545831,1
26.337092451017213,39.62416111127204,1
25.593183998694542,39.881196151222404,1
25.932175984480164,40.041253534677935,1
26.342710063611932,40.436275066106546,1
26.061445260505558,40.44612366639216,1
52.04409541129267,14.50926658959079,0
26.423195979306215,39.84304111737067,1
26.086877746372,40.2577717773136,1
26.126372251336413,39.619590431184115,1
26.251020270349944,39.57611427773916,1
1.649601913288091,56.83994189951614,0
26.41933540300438,40.46281963395274,1
26.346497641970025,40.034521374373156,1
26.033663454274745,39.738459221237036,1
25.89330697325898,40.448100046121645,1
26.321025638575605,40.48167447933924,1
25.82719809214068,40.23000473117178,1
50.20883235527629,123.36545368911483,0
25.543140953996847,39.59508005874385,1
115.10095465261907,107.37021861231436,0
26.135147698130034,40.08819507013775,1
25.66582871469342,40.17472359494761,1
26.36606966053373,40.45971151039385,1
26.316833734021163,40.237941033763924,1
26.150250117638745,39.592840113745126,1
26.360835922848015,39.991794136419436,1
26.311507157323682,39.82912958285157,1
25.58201106899021,40.2347374213635,1
25.977839331992016,40.05215893767342,1
25.879041693393226,39.57205946188085,1
25.74239048815631,40.27284758350731,1
26.45959896183667,40.450287962826934,1
25.529569881085102,39.67275864838068,1
26.380142894401885,39.58617021769175,1
25.871499999173608,40.14720204032518,1
26.29896354031739,40.15397138620454,1
11.812379428745269,102.94258606378833,0
26.401240732521202,40.23717477181509,1
25.889436801102885,39.981432311444024,1
25.918083086033104,40.15157749297875,1
26.119344471688624,40.320771140241135,1
26.206299112201513,40.22813610687263,1
25.966208470643085,40.410738567574654,1
26.281461428331422,40.00781027056971,1
37.87576894667098,68.29860383792979,0
26.06427630927912,40.3491814630017,1
25.78663746657839,40.274607628435064,1
26.14848774515049,39.87079704053474,1
25.576018381661328,39.65814723296617,1
25.893697185230653,39.96924899975635,1
84.95617992864409,104.63173412845491,0
26.15943243213229,40.479199801235225,1
25.96918817553118,39.94751928400938,1
26.436154282347513,39.944015765897284,1
25.659258198192603,40.15244626954616,1
25.794001929384482,39.986199512568774,1
25.730876590831514,39.30634823155154,1
25.530296694758068,40.182113617819965,1
124.43629003770295,56.95610685307902,0
25.88043944098654,39.793873061400454,1
25.796027781710162,39.92264516552211,1
7.243313484593802,10.735564454268017,0
25.611477891640394,39.578060747190094,1
26.359582072794154,39.140980444956625,1
25.759098927288605,39.48761847813974,1
26.202168418082383,39.02507481315037,1
106.47352545583816,78.23609486587502,0
26.173482835758694,39.38868308498048,1
25.840777417493612,38.72814812787408,1
25.50855563110673,38.94218395028639,1
26.199627468283605,39.422076454882514,1
6.821235960314393,120.70577609827383,0
144.75196758986004,60.273424038336366,0
22.58976736966133,22.337667922745666,0
26.12648779602183,39.33064602218015,1
25.6051521952723,39.10977147330674,1
94.66149456555813,1.807448497259215,0
25.840444997289353,39.01427993030577,1
26.112882830751907,38.608371853678236,1
25.640229559902433,38.84083129739518,1
25.95414374516016,39.30755552581478,1
25.646527614904617,38.973810790078424,1
26.378065914241457,38.59515697453669,1
26.33514630925595,38.89931034739294,1
25.72004880787509,38.898761422510965,1
25.515821676537016,38.84984559654282,1
26.27058337741904,39.248369638315765,1
80.87274882293269,53.92444980022117,0
26.171221693651226,39.043571716784356,1
26.369841023749736,38.96864674349087,1
26.070905281617748,38.72101817201917,1
25.639084000648445,55.146414447477426,0
25.59769078398844,38.881119754094286,1
25.942367023266993,39.38046703343711,1
25.60683235868038,39.23559130267782,1
26.131302116903015,38.81538564697601,1
25.665508460844677,39.19661590115072,1
26.107423599846506,38.99746206191175,1
19.707317858414854,116.79393411078314,0
25.620405184602983,38.74984209108964,1
25.554928069571808,39.23320643308704,1
26.311911662585707,39.408498212631194,1
25.896130718573456,38.56059759229717,1
26.361061174172505,38.598761768241026,1
25.616942498416012,39.006305813507865,1
26.088805827647285,38.784970473156825,1
144.29464795119088,102.90963324727916,0
26.32298547185835,38.810999366569256,1
0.9760931163668203,51.54842824643764,0
26.342400696528582,39.24796119861092,1
26.361616293508423,38.60425303808324,1
26.470345797280377,39.457617722721984,1
26.157996353673873,38.81851084358855,1
25.8536772901151,38.75352729207425,1
25.61127725225469,39.2934268659086,1
127.2173236034259,76.40715531378017,0
26.34427423943933,38.902411356084116,1
26.129676605956533,38.606871227231395,1
25.86238999591997,38.91773158605026,1
117.74016260777378,111.30352427020074,0
10.430896387050657,60.926589861778105,0
26.04580314012375,39.26528150780318,1
26.047906345131523,38.57523268593276,1
125.02363129296849,4.1734668931104295,0
25.88650616132577,38.792573418433,1
25.953763100739156,39.150847763542515,1
25.602000737128773,38.92209317549269,1
25.70792221021776,39.166938160939395,1
25.792248162077342,38.92628979135721,1
26.16702649277519,38.90569651877878,1
102.16645106634701,137.62323754685693,0
145.404460518539,137.81255208526454,0
26.030417421991977,39.257406870686694,1
26.41803686270182,39.01302051747284,1
26.184314171281514,39.05176674469055,1
25.955375459140424,38.8046890653507,1
26.079614781820265,38.779731030289284,1
26.132999512259488,39.406333325168454,1
26.277905304202367,39.35383458797188,1
25.995536023060062,38.98240947353172,1
26.256632728017877,38.7430782753332,1
128.94542863832336,129.80769459003557,0
25.6781336391133,38.647844872878025,1
139.33037507733948,135.12183657563907,0
25.85877806533206,38.78664690918563,1
26.388086110723638,39.40603264005658,1
26.001317879615588,38.588963520999975,1
25.799590614591597,38.892882302536016,1
26.252978976355703,38.569025379023245,1
94.43976345454148,19.997453034051027,0
25.69992408301019,38.71788594184216,1
25.78739925503909,39.22643816157386,1
25.649246456863583,38.89925766217889,1
26.2087925702778,39.45901052766156,1
26.45902403958644,38.71160869205924,1
26.129789799400335,38.711261240664236,1
116.20311327267211,95.61770890138037,0
25.532179490543868,38.837834029087695,1
127.2130086097032,89.5030459354515,0
46.698829577402144,51.97049055611842,0
26.4129416260066,39.44785012469373,1
26.218348247261396,39.0374977677689,1
26.087874115278453,39.18751472395608,1
99.95768370553535,65.52955554967751,0
25.973499014404858,39.317952797811245,1
25.923626040371005,39.4243288509199,1
26.07761586575996,38.93172403833135,1
26.338429494424176,38.82952254363904,1
26.192939015776844,38.6505782463481,1
25.939058862277783,39.34630795036912,1
25.81849892102693,39.05399472840779,1
26.21147929556542,39.107367058360985,1
26.486348411908267,39.01816620279463,1
26.293050903089746,38.63483984901593,1
25.523937782430224,39.05847964908463,1
26.482447380472095,39.00103874319232,1
25.690686452604726,38.565732269998506,1
104.8960109102533,52.16969752457707,0
25.942421706862827,39.11618911284408,1
25.742534736235335,38.95906211676847,1
25.81277353658352,38.621869579083814,1
25.55143760716883,39.46381714984241,1
98.02915694559333,65.779233856321,0
110.55126290455404,32.432070796361344,0
32.25109381736732,52.7688645317776,0
25.972466375305462,39.37591610932384,1
26.028440716112804,38.70163053079526,1
26.417453039518936,39.16878693695586,1
25.80612234399721,38.536898314853005,1
25.538302944584004,39.38023954506474,1
25.966924786969138,39.21595410637723,1
25.995474216753866,39.331082879500414,1
116.93865067524712,138.85124210352444,0
74.87869885108715,127.8899457868873,0
25.89908184102837,39.32449441664445,1
26.37681147230437,39.26871178526056,1
133.22010532341173,92.70811751121317,0
26.246529165548367,38.72557270250171,1
25.76297170523954,39.14153124741732,1
40.57617171017965,47.5982826567742,0
25.955790295170768,38.799156744654674,1
26.4098140541484,39.18924594324744,1
19.094517020228434,90.96136051714386,0
26.06192408744925,38.80201511827156,1
26.363363224901274,38.565824301309824,1
25.51823679645431,39.15665256049374,1
26.148145038366806,38.920855672546644,1
44.203575559181346,118.91492414027844,0
25.814009184653905,39.214508560010835,1
26.297771721641084,38.890870131149654,1
26.31192537761492,38.635501007237735,1
26.371801385007362,39.37343546178897,1
25.724202495113495,38.81226556278271,1
25.58240014091335,39.07405114478685,1
26.431501147484457,39.387682914612896,1
25.87636722347355,38.55109029384515,1
26.28366105032274,39.179788437715224,1
44.91659790252015,42.132132001816636,0
26.39650149950061,39.27748980948896,1
25.72132353624358,39.2458900684552,1
26.35775017397003,39.30044734831402,1
25.912595406574948,38.6517712047948,1
25.65931362343438,38.82235910737853,1
26.29605913486999,38.90293350832665,1
25.590876432317767,39.399733290843514,1
26.003438690440674,38.9365011464662,1
28.418384638164763,36.650841711333385,0
26.496080315255412,39.21422000179023,1
26.100374011279033,38.82037718007522,1
25.564479107662937,39.10533763385647,1
26.372077036564523,39.30064564897145,1
25.956257523742252,39.04159472685357,1
143.76446370039343,142.67111531763078,0
26.43315225066253,39.114327557653496,1
125.36577404937066,125.19386863427873,0
25.9071214543083,38.72582534009859,1
25.94654498153667,38.64686628654081,1
25.766504004366883,39.27873489135223,1
26.399611416434354,38.59096427950558,1
26.142286905396034,39.26886154183909,1
26.308897793145203,38.59392581494387,1
26.32932922455806,39.449568994125315,1
85.12627497312705,142.9957348742454,0
25.71402262190351,38.555305147643,1
25.904509752386318,39.3641317584429,1
26.378766263468815,39.06423251632327,1
26.1499609418763,38.9237208967796,1
25.84472670719533,38.59163950316873,1
25.9472397404154,39.35232325194837,1
25.619302682092176,38.95951486973817,1
25.57938893588852,38.68638673407621,1
25.841583371695354,38.85025133520477,1
25.760874885949566,39.04426020744543,1
25.840787215784673,39.122993502174424,1
25.84699405157479,39.236440413233524,1
25.752920317737477,38.58917163152216,1
26.17575242344344,39.050851950926926,1
147.369631216781,25.48160222114124,0
26.01625052562701,39.3790854862145,1
25.78712505237396,38.64956603159383,1
26.115372496172697,39.25061958495364,1
25.988682491623294,39.399117158994684,1
26.184140389341632,38.716218349600794,1
26.467406603768435,39.2360910360849,1
26.05642563789071,38.95651644761926,1
25.77991240112931,38.911128993473135,1
26.213513460269816,39.00801896036385,1
88.69457489549634,112.59972007144817,0
26.046556193209963,38.929380527915534,1
104.2073148479906,107.19124729319144,0
49.07851933191218,31.731387733726795,0
25.535657276722645,39.29446146541874,1
25.70814578908638,38.89962700735216,1
26.050927308322503,38.9061632370052,1
26.247306922564682,39.394657475807065,1
30.571466778791763,145.9934194041826,0
25.878981124700047,38.555722124938455,1
26.42851998709573,38.6866703137737,1
26.128307442763962,39.0275408065591,1
26.132593074943678,38.517669583636284,1
25.62992374339879,39.00080363858043,1
26.236308944082214,38.621633195612745,1
25.699692044734462,39.34953906202773,1
25.60957458644088,39.22281146753727,1
26.331710587184286,39.043937557773866,1
25.82315610167352,39.16705082742114,1
26.18663564568903,38.620226845317795,1
26.073264007019088,39.40397876275859,1
25.942654852894563,38.52007839861273,1
26.08950701760071,38.72639231862031,1
39.17091283062772,126.70453659422051,0
25.611572682647342,39.416686036675166,1
26.32311503278111,39.280101430799206,1
25.957295093656253,39.08859980154668,1
26.452030535228108,38.632500891952894,1
26.437995231068424,38.56674511682694,1
25.86284292800456,39.08504043613549,1
26.45740175613753,38.77689979902441,1
26.13537052196824,39.18754031287193,1
25.537178896064972,39.41691458097707,1
142.05993274175108,72.19627739803835,0
25.95384447192734,38.896139629941885,1
26.248218055634513,39.12950489115182,1
25.635690683846928,39.17531525899583,1
26.26197187470716,38.65674214913518,1
26.024854373937057,39.350032503962694,1
25.646428002196863,38.77778988666016,1
37.87637851254922,95.39570948378011,0
136.88544357372126,64.42662130983582,0
30.913642889719632,78.27576560608186,0
26.246554936751807,38.63748616414245,1
26.065862730691915,38.84900281782086,1
25.522282150960677,38.92113955977993,1
26.153354339663117,38.933855682745374,1
26.31823720217224,39.2924269709587,1
25.608704980491616,39.15878953782934,1
26.019254629614863,38.587128865137835,1
26.057790527891992,38.927305136323234,1
25.923645346222354,38.79086107826979,1
25.666837799277218,38.64501770046967,1
25.512513665833048,38.52121954914855,1
26.182752046909837,39.41388426599288,1
25.57204813379894,39.10402335061815,1
25.615547948164497,39.47442238803907,1
26.34637530872692,39.31614489210545,1
26.464293480133865,39.24072687736481,1
26.491416401124134,38.75635739379692,1
85.70097065181356,5.497826914558963,0
25.577403020028978,38.51290468293432,1
25.646902647640125,39.31561805738761,1
25.68710223418872,38.762465909974836,1
26.404790994991867,39.1825516512601,1
25.925019039066743,39.490501298446034,1
25.67172357716825,38.6210960480548,1
25.59993918042866,39.47723513440066,1
25.5896645491325,39.497755454452005,1
25.658299560280643,39.18252304456919,1
26.024284970014065,39.27226390070716,1
25.819472930423213,39.37958792968379,1
25.619148024614308,39.0244108607673,1
25.784675888153252,38.96041076629155,1
26.346704826273324,38.885316530701616,1
26.011732489033108,39.16223945717373,1
26.011528508442776,38.79602482907252,1
25.694477269533678,39.24204386520648,1
25.814762423631514,38.79966806316518,1
25.94959734148537,39.33700154701171,1
25.78722499337068,39.28345930209506,1
26.018274742075768,38.90938593538172,1
26.435861295256064,39.02053008627572,1
79.59732333415751,5.940509072467002,0
25.917147457710563,39.451559150980614,1
23.579550185020654,28.55158583476947,0
64.7416186125864,9.092188054053981,0
66.18231300489825,127.3788866967576,0
25.7810363129951,38.92560151711268,1
26.11102897627331,38.76783668766047,1
25.62285014025185,39.31088474994853,1
25.578550200790335,38.723962330034475,1
26.347652743489874,39.43834039353816,1
26.378996520378706,38.86968194987189,1
26.154107023527718,38.58808226460749,1
26.336288084094804,39.02219351246716,1
90.0073777496336,116.62989563527992,0
26.068486432890307,39.201046186699465,1
104.1003974130695,69.54959439748677,0
118.14773245111914,100.18516436156368,0
26.458614834455243,38.830015867445724,1
25.510378828752437,39.40587130620141,1
25.964622716215203,39.42692146824081,1
25.55839197315733,39.29348185710119,1
25.661169512553577,38.90496580451193,1
26.049398816679133,39.31159227999856,1
26.462584248142576,38.844732081009234,1
25.80620363890795,38.9021639535489,1
26.120750592755044,38.54680585758487,1
26.446711634085904,39.23178496178648,1
26.258569296803827,39.34265686726288,1
25.533408186364902,38.81863221317964,1
25.613323050458554,39.13428933572042,1
26.36630294730169,38.666474707557576,1
25.520381214365553,39.117106597705245,1
26.388528705925264,38.50924500250549,1
46.63673177921774,134.9524535157844,0
26.063368021114016,39.14598596396144,1
25.72075315274773,39.08878940057165,1
25.534894357954318,38.74515637814278,1
26.158049628954718,38.94924772108482,1
26.207405774233376,39.21741648644957,1
26.252976236841974,39.39982115694185,1
25.664971487670076,38.913280550969425,1
25.68135559715716,39.370613760680044,1
8.935274082121524,139.16623353820495,0
26.078896234682507,39.307216465749775,1
26.146224878111397,38.804848097930744,1
96.39362490140462,82.91140332614195,0
25.873594061787294,38.600233741993655,1
25.933460083631232,39.398920535728415,1
89.65084552956291,97.075104564176,0
15.791711439359656,129.31870179027726,0
26.350878517671052,39.37803214006424,1
26.359694918101695,39.138570296795024,1
25.82506046137476,38.611013536499264,1
85.94819623553012,132.0108927676273,0
62.60682032137688,29.97610066408339,0
26.366069311590252,38.77688505259586,1
26.17618467397352,39.270963971289184,1
25.619787665586077,39.424575453549394,1
25.53520250837657,38.57673450753368,1
25.800223656292083,39.16775974063451,1
25.86251763218152,38.6392161412586,1
25.645358662986695,39.42409721614979,1
42.080274311709694,58.11398829756448,0
26.052359662723923,39.01095131608313,1
25.953064269980086,39.339995854437376,1
26.037454387943185,39.17117092795853,1
25.851472835283058,39.025906935856504,1
26.309703617618712,38.807737554014246,1
25.675065144066117,38.763345327038714,1
25.74321175235939,39.27212412448286,1
25.616743270564147,38.644912983542845,1
26.260623831816993,38.96752824197582,1
26.164247180771167,38.837769187509224,1
25.62257926499629,39.3235156461981,1
135.75966091361738,-0.3125547419866037,0
26.03924926183031,38.650882163195725,1
25.651565166700337,38.87508609566925,1
26.310184017200022,39.04858533950447,1
25.85872383530202,38.643858550093476,1
25.883045969536607,38.921971569785285,1
26.161305403412683,38.88775098890775,1
25.571249714136073,38.55281905290973,1
26.147360623332624,38.777225803710145,1
26.138148625203115,39.04448861444339,1
25.839805232739796,39.44145891156104,1
25.678285178202234,38.66172486108928,1
26.421473803792388,38.93582220545276,1
25.761052429870844,38.991295159931994,1
26.276510783453794,38.8826990827001,1
25.833713247397238,38.81704940684185,1
25.686589380209785,39.35041008077771,1
26.36819894830311,39.29525960204067,1
7.20367704717853,95.36068972301068,0
26.005986594554276,39.036512864665546,1
25.903372398057904,39.44171842729568,1
26.078423493978804,38.515055995751815,1
26.227966432275615,38.880216359909426,1
18.75678848800638,34.5215698461536,0
26.398230830148478,39.33165387706774,1
26.136682881075014,39.19486423259197,1
26.016894516317443,39.06606291965251,1
26.06201486782888,39.44088705053414,1
25.894261893074653,39.16525033980133,1
25.53043430618081,39.310782004231676,1
26.323749290839764,39.05835675622186,1
25.610958457827763,38.91749531050482,1
25.512111843750322,39.01182229177125,1
25.886936574925286,39.36047456059723,1
26.225336082421883,39.42416339416469,1
25.631068746678995,38.9172978034934,1
146.6855268672812,70.16085744279164,0
118.04278160280195,139.72278913314642,0
25.957186833466526,38.747447756088164,1
106.10766234444692,85.9505760082714,0
26.49459595870483,39.309384953210035,1
26.023868686460894,39.44860924165016,1
26.15191906052221,38.631483440080956,1
26.20434041583028,38.67435978836791,1
7.522020977507572,124.34183302504168,0
26.496106418880284,38.68440432015984,1
26.0349414294401,38.735809709367764,1
26.439796064238905,39.160411657939974,1
26.42544549960349,39.17659303493323,1
26.29410250112104,38.55969596505868,1
25.528508817283697,39.17445368355288,1
25.914145819457623,39.132984382694275,1
25.774083155200763,39.37768886384207,1
26.129722659155295,38.90524855246868,1
26.11990984943842,39.33384271861046,1
25.917630661426838,38.655774711456075,1
25.795711009043586,39.309071950098726,1
26.034602020172514,38.85291722383879,1
25.901834651307386,38.65746020300214,1
25.72016144906125,39.186143794498626,1
25.98962930367112,39.40206975226444,1
25.844428954631077,39.0620798547977,1
25.947380981722674,38.8916277281013,1
26.13359684808806,38.92740737197129,1
26.33479768303695,39.3059915083113,1
26.344679662801816,39.38807161946338,1
25.75241801102165,39.44352532340331,1
26.301619297829824,39.26345086668883,1
132.33228003639522,50.903469234759214,0
94.48524559216277,146.20388332641818,0
25.54183047666344,38.81001326236714,1
26.042352512034437,38.575769270163676,1
26.288763882614173,38.893040499130436,1
