Temp,Humd,Label
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,41.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,39.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,40.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
26.0,39.0,1
